2013	11150	14 
2013	11158	90 
2013	11226	214 753 
2013	11284	78 97 119 
2013	11291	316 
2013	11345	459 
2013	11364	556 
2013	11386	281 384 
2013	11498	78 
2013	11579	146 1366 
2013	11594	181 
2013	11634	732 
2013	11636	19 
2013	11667	719 
2013	11683	55 
2013	11779	71 438 498 
2013	11921	39 
2013	11932	183 
2013	12023	441 474 610 
2013	12071	205 
2013	12090	1085 
2013	12115	239 257 
2013	12231	76 
2013	12370	27 
2013	12406	24 
2013	12446	82 113 117 
2013	12455	14 
2013	12538	19969 20029 20765 21987 22878 
2013	12630	168 
2013	12636	42 199 240 264 
2013	12694	646 
2013	12747	171 
2013	12777	426 
2013	12780	255 489 
2013	12887	140 
2013	12926	1541 
2013	12970	2 13 35 164 
2013	12974	36 54 
2013	12985	513 533 673 855 
2013	13018	294 306 
2013	13041	40 435 
2013	13093	12 
2013	13122	139 145 166 
2013	13153	94 
2013	13199	28 133 
2013	13209	240 350 
2013	13221	87 371 388 531 
2013	13227	14 88 
2013	13274	1476 
2013	13344	2604 
2013	13345	399 
2013	13379	237 
2013	13405	13 
2013	13488	1112 1182 
2013	13537	53 57 63 1093 1522 
2013	13700	70 
2013	13737	632 
2013	13775	99 124 
2013	13814	126 543 
2013	13827	323 
2013	13842	197 
2013	13863	215 
2013	13877	56 108 
2013	13934	312 
2013	13941	209 246 466 
2013	13953	100 
2013	13981	428 
2013	13991	145 
2013	14139	962 1226 
2013	14165	44 
2013	14166	124 
2013	14194	161 213 276 
2013	14236	32 
2013	14255	284 
2013	14350	42 256 
2013	14385	429 
2013	14427	26 
2013	14549	1232 
2013	14562	384 
2013	14570	762 774 
2013	14627	183 328 337 370 
2013	14637	81 
2013	14644	887 
2013	14654	7 
2013	14665	360 
2013	14712	104 
2013	14731	127 141 155 169 
2013	14796	2038 
2013	14824	270 
2013	14842	34 
2013	14856	185 
2013	14866	214 
2013	14874	196 208 218 267 293 337 884 
2013	14926	13 
2013	14971	13 
2013	14981	55 
2013	15004	158 
2013	15019	195 1608 5996 
2013	15106	6707 7011 9472 
2013	15172	8 13 19 25 
2013	15285	88 
2013	15310	79 83 
2013	15337	12 22 43 
2013	15353	176 
2013	15393	101 
2013	15423	210 
2013	15492	135 
2013	15529	732 
2013	15656	405 
2013	15666	493 594 811 2263 
2013	15669	137 
2013	15683	275 
2013	15692	455 467 
2013	15698	14 
2013	15756	411 511 602 
2013	15813	459 2990 3310 4145 4681 5125 5129 
2013	15873	267 
2013	15876	87 432 449 
2013	15908	13 
2013	15947	1082 1109 1157 1175 1184 1217 1232 1253 1268 
2013	15951	1 
2013	15967	336 340 
2013	16002	288 
2013	16050	135 
2013	16109	670 
2013	16117	3 
2013	16156	477 636 
2013	16168	9 
2013	16194	1102 
2013	16227	141 
2013	16239	638 711 
2013	16245	215 
2013	16288	110 478 509 515 
2013	16294	276 
2013	16308	359 
2013	16316	102 
2013	16347	1248 
2013	16408	5972 
2013	16423	33 131 313 
2013	16446	1288 
2013	16537	254 
2013	16572	290 
2013	16574	27 
2013	16597	28 1314 
2013	16621	138 
2013	16637	13 
2013	16661	202 
2013	16671	666 
2013	16699	32 284 
2013	16731	172 
2013	16871	76 
2013	16875	368 370 
2013	16953	101 
2013	16956	326 
2013	17007	463 487 493 
2013	17010	53 90 158 
2013	17042	8 
2013	17047	1665 3141 
2013	17115	89 
2013	17126	32 325 797 
2013	17139	7 
2013	17201	10 
2013	17202	167 174 234 
2013	17209	147 163 3463 3480 
2013	17239	6820 
2013	17378	285 301 327 
2013	17385	70 95 
2013	17401	486 598 
2013	17427	424 
2013	17433	12 
24foot	2220	3428 
45xx	445	3305 
4pm6pm	8361	491 1283 1544 
29409	16152	1094 
7090k	8111	12627 
504	2342	94 
504	3129	546 
504	5210	383 
504	14162	175 
1900s	168	2130 
1900s	1178	147 
1900s	1245	1163 
1900s	1271	14 
1900s	1365	86 
1900s	2704	653 
1900s	3316	310 
1900s	3566	492 
1900s	4231	234 
1900s	5558	875 
1900s	5584	16294 
1900s	6120	39 
1900s	7264	191 
1900s	11725	1365 
1900s	12292	195 
1900s	13356	102 
1900s	14260	986 
1900s	14321	284 
2819s	214	1738 
10000x	8158	2709 
20140423	3738	4 
20140423	9866	44410 
20140423	15771	1245 
209257929116790	9610	248 
2007104	7055	2085 
20122014	7793	68 
20122014	8858	100 
20122014	10867	354 
20122014	16030	945 
20122014	16393	108 
20122014	17239	6790 
24h	5726	3229 
24h	7019	651 
24h	7074	3859 
010815	16276	6253 
4g	3470	73 
4g	4458	15 103 167 223 
4g	5123	2655 
4g	7356	44 
4g	8495	45406 
4g	13784	1293 1348 1366 1381 1396 1430 
4g	14766	244 
4g	14848	492 506 
4g	15161	6 109 
675	329	25189 
675	332	355 
675	1719	263 
675	4843	9625 
675	5262	529 
675	7549	1558 1822 
675	8031	50 
675	11528	665 
675	12791	1352 
675	13126	3755 
675	17358	3987 
20062119504	16901	105 
1mrnzib83h8o4imxedhfonptnw1ovbfhq72s5kvl154	6422	14437 
2010318	5726	5781 
20130216	186	1253 
20130216	6093	761 
20130216	7403	157 198 
20130216	7881	3440 
20130216	10763	166 
20130216	14008	1083 
2977500	7467	83 
5213	10671	5487 
3d1420	16484	191 
1871july	15044	162 
20080324210637	8487	149 
2g	7019	524 
2g	13784	1421 
06columns	5130	245 
1999	41	57 
1999	95	6947 8315 
1999	181	34 
1999	214	159 
1999	249	1250 
1999	329	6145 
1999	385	22 
1999	445	3385 
1999	525	1795 1998 
1999	583	17 164 
1999	606	124 
1999	642	2411 
1999	1058	113 
1999	1084	99 1193 
1999	1152	2401 2406 
1999	1219	204 
1999	1282	1091 
1999	1315	611 
1999	1416	13 
1999	1449	49 
1999	1541	202 
1999	1570	59 162 
1999	1722	36 
1999	1858	66 117 165 
1999	1961	2 14 43 46 93 96 108 167 170 183 219 223 226 245 333 339 352 406 409 421 462 
1999	1976	252 
1999	2054	488 494 496 
1999	2095	79 
1999	2189	48 
1999	2194	4672 5978 
1999	2210	125 
1999	2234	1089 
1999	2240	702 
1999	2307	36 
1999	2327	59 
1999	2537	589 
1999	2688	151 
1999	2721	1031 
1999	2888	192 
1999	2959	701 
1999	2961	37 
1999	3085	209 
1999	3143	8735 8791 
1999	3293	149 
1999	3416	136 
1999	3465	1123 
1999	3467	288 300 340 359 371 388 658 
1999	3479	56 64 526 
1999	3543	2614 
1999	3553	38 59 
1999	3597	15922 
1999	3669	7 
1999	4295	556 588 
1999	4320	156 
1999	4366	93 132 
1999	4384	168 
1999	4498	1911 2403 
1999	4550	2200 
1999	4843	1449 5742 6063 
1999	4911	17 
1999	4951	99 103 
1999	4974	147 
1999	4978	3745 
1999	5178	2037 
1999	5210	416 
1999	5270	143 
1999	5280	337 
1999	5304	82 
1999	5378	2736 
1999	5392	255 259 
1999	5429	973 
1999	5490	3195 7393 
1999	5493	79 
1999	5584	14924 16518 
1999	5827	274 
1999	5869	558 
1999	5910	7 
1999	6034	301 
1999	6103	78 
1999	6181	91 
1999	6615	33 
1999	6641	19 
1999	6953	100 
1999	6957	413 
1999	6994	54 
1999	7042	24 
1999	7115	213 263 
1999	7150	238 
1999	7175	16 70 99 
1999	7177	188 
1999	7260	95 
1999	7510	47 
1999	7547	17 
1999	7791	211 
1999	7905	24 
1999	7952	1604 
1999	7969	21 
1999	8002	6 
1999	8084	20 
1999	8128	354 
1999	8139	396 484 
1999	8157	167 172 177 
1999	8189	608 
1999	8255	256 
1999	8266	2 
1999	8295	2277 
1999	8346	23 
1999	8371	462 
1999	8421	623 
1999	8558	170 
1999	8695	114 
1999	8708	681 
1999	8834	105 
1999	8847	27 212 
1999	8924	368 
1999	8966	56 
1999	9108	329 
1999	9247	21 
1999	9282	1033 
1999	9357	32 
1999	9361	500 506 517 550 
1999	9519	223 
1999	9525	1215 
1999	9605	74 
1999	9641	3866 
1999	9655	3329 
1999	9681	6 
1999	9700	72 
1999	9771	91 
1999	9896	7 
1999	10015	131 
1999	10030	49 198 
1999	10201	111 
1999	10281	73 
1999	10443	57 
1999	10503	74 
1999	10528	283 
1999	10624	79 
1999	10666	46 
1999	10689	167 
1999	10891	175 
1999	10956	140 
1999	10978	94 
1999	10992	91 
1999	11167	11 
1999	11221	168 
1999	11404	701 
1999	11628	132 
1999	11693	404 
1999	11810	57 144 
1999	11932	35 48 
1999	12073	693 
1999	12194	192 287 
1999	12214	120 
1999	12315	42 
1999	12451	20 
1999	12573	16 334 
1999	12650	12 78 
1999	12697	40 
1999	12747	932 
1999	12827	772 
1999	12859	37 442 
1999	13099	149 
1999	13236	38 
1999	13589	90 
1999	13823	45 
1999	13869	31 
1999	13870	1422 
1999	14437	81 
1999	14509	338 
1999	14924	1342 
1999	15071	20 
1999	15217	16 
1999	15238	3151 3162 
1999	15338	94 2098 
1999	15648	467 831 
1999	15653	1045 
1999	15689	1577 
1999	15692	597 
1999	15721	46 
1999	15732	170 
1999	15861	1816 
1999	15947	2138 
1999	15992	123 
1999	16037	200 
1999	16120	1007 1089 1195 
1999	16132	904 
1999	16139	323 326 337 359 
1999	16148	13 
1999	16245	299 
1999	16286	681 
1999	16288	320 
1999	16391	1 
1999	16446	1378 
1999	16543	140 
1999	16733	489 
1999	16748	115 
1999	16764	213 
1999	16807	13 
1999	16820	47 
1999	16844	133 
1999	16908	6597 
1999	17031	766 
1999	17047	1097 
1999	17100	302 440 957 
1999	17101	160 
1999	17165	7 
1999	17192	485 788 1302 2383 3588 3817 4334 4343 4346 4350 
1999	17417	271 
7522065	1523	5684 
1464	16912	382 
8007836294	14054	2161 
10amö10pm	8110	35 
20100810	2176	6460 
20100810	2627	1044 
20100810	2721	3423 
20100810	4052	2800 
20100810	6219	4738 
20100810	6785	918 
20100810	7317	1233 
20100810	7499	392 
20100810	7895	4276 
20100810	8533	56 
20100810	11156	4375 
20100810	11329	1720 
20100810	12288	5813 
20100810	13480	258 
20100810	13963	507 
20100810	14136	141 
20100810	14608	1869 
20100810	15707	2164 
20100810	17200	4 32 
20100810	17245	409 
95677	75	58 
41446	6422	5203 
20090610	4410	1302 
20090610	5170	1042 
20090610	6272	922 
20090610	6277	5323 5530 
20090610	8183	0 
20090610	8544	764 
20090610	9866	4488 
20090610	10668	163 
20090610	13355	2294 
20090610	14054	2665 
20090610	14766	2777 
20090610	14846	463 
20090610	15225	361 
20090610	17270	2964 
976127	13355	654 
3azelhazna	6422	11747 
20140221	2559	1097 
20140221	5170	2601 
20140221	6000	2128 
20140221	9576	1735 
20140221	9593	2056 
20140221	10341	3280 
2744	2154	411 
771933	6840	1407 
015783	15176	1154 
20090605	300	822 895 
20090605	343	7205 
20090605	2127	3 
20090605	2828	842 
20090605	2856	18 
20090605	3629	2459 
20090605	7099	506 
20090605	7112	669 
20090605	7687	18 
20090605	7855	3287 3514 
20090605	8325	2514 
20090605	8378	18 
20090605	8495	13212 13238 13304 
20090605	9418	1122 
20090605	11156	294 
20090605	11328	505 
20090605	12194	806 
20090605	13442	108 
20090605	13923	2154 
20090605	14010	1808 
20090605	14796	7040 
20090605	16107	873 
20090605	16343	1425 
20050428	1526	771 
20050428	5648	1179 1226 1244 
20050428	9798	753 
20050428	13645	375 
20050428	16476	251 
280221	12323	345 
234	562	251 
234	2233	103 
234	3877	40 
234	5584	16845 
234	10399	431 530 
234	12200	534 
234	14608	9451 
234	17178	430 
20converter	8507	83 
2010118	8017	4998 
1403	6104	437 
1403	13350	19 
1403	13867	2582 
1403	14303	18 
1403	14864	563 
1403	15839	208 257 
289	9281	2059 
289	13682	40 
289	14073	15 
289	17401	105 
20120508	4700	547 
20120508	8895	4401 
20120508	9866	22329 
20120508	11681	5704 
20120508	13608	1946 
20120508	15841	233 
20120508	16034	8073 
20120508	16736	2838 
20120508	17101	263 
20051101	1126	391 418 435 494 549 593 703 740 
20051101	3386	1059 1073 
20051101	3840	141 
20051101	7180	481 492 
20051101	7561	3618 
20051101	8111	12305 12695 12722 12788 12863 12996 
20051101	9252	2088 2112 2127 2145 
20051101	11552	1265 
20051101	14891	203 
20051101	15589	697 
20051101	16276	1643 
529283	15680	15 
5307126104	10673	172 
05july2008	13221	486 
2009111	329	19514 
7920400	332	476 
7920400	5262	694 
7920400	7549	1700 
20080409	1277	135 
20080409	3494	694 
20080409	3570	801 
20080409	3629	1773 
20080409	3857	1014 
20080409	4504	297 321 
20080409	5867	858 
20080409	6193	850 973 1022 
20080409	6792	302 
20080409	10783	1398 
20080409	13058	270 
20080409	13138	145 
20080409	13508	445 
20080409	13513	115 132 159 
20080409	16375	1685 
20080409	16408	647 
20080409	16879	1395 
50state	5296	13 
50state	5335	237 
50state	6034	586 607 
20110423	29	14 
20110423	981	651 
20110423	1445	374 
20110423	4361	18 
20110423	5052	580 
20110423	5581	2205 
20110423	7033	2253 
20110423	7562	5372 5461 
20110423	8247	4512 
20110423	8706	1439 
20110423	9174	18 
20110423	9828	191 
20110423	9831	4517 
20110423	10481	2827 
20110423	11385	2690 
20110423	12342	426 629 722 
20110423	12449	5424 
20110423	12651	1038 
20110423	13538	494 
20110423	14557	2812 
7392	8048	419 
20070508	2835	404 534 
20070508	3128	990 1022 
20070508	3426	344 
20070508	6160	547 
20070508	7111	12 
20070508	7216	948 
20070508	8923	1655 1722 
20070508	9744	4 
20070508	10169	388 
20070508	10573	1766 
20070508	11270	348 
20070508	12900	42 
20070508	12909	335 
20070508	13278	328 
20070508	13484	597 
20070508	13575	1494 
20070508	13858	2553 2558 
20070508	14178	2235 2309 
20070508	14796	6459 
20070508	14967	359 
20070508	15133	247 
20070508	15818	2492 
20091025	343	7539 
20091025	725	4 33 
20091025	3766	978 1036 
20091025	5136	428 475 1031 
20091025	5300	64 
20091025	6219	612 
20091025	8972	392 
20091025	11954	440 503 
20091025	12958	776 807 818 835 
20091025	14046	740 
20091025	15674	2034 
20091025	16234	1853 
20091025	16264	3089 3346 3494 
20091025	16849	1482 
20140527	4451	10894 
20140527	14309	229 
20050201	1143	3315 
20050201	5270	235 
20050201	7187	331 
20050201	10104	419 
20050201	12155	435 
20050201	16276	1792 
2323	4176	58 
2323	4274	58 
2323	4846	7437 
2323	7549	2389 
2323	13180	615 
5306615900	1428	1562 2876 
20081019	468	196 
20081019	3444	179 
20081019	4066	2352 
20081019	4876	5732 
20081019	7357	356 
20081019	8938	3139 
20081019	10555	515 
20081019	10656	2856 
20081019	11055	77 
20081019	13858	2989 
2095162	2721	781 
20090319	1269	290 309 
20090319	1286	1760 
20090319	1430	2518 
20090319	2030	473 
20090319	3286	761 
20090319	5571	2950 
20090319	6473	1471 
20090319	8325	1707 
20090319	8770	354 
20090319	9235	4584 4898 
20090319	10941	4729 
20090319	11030	1495 
20090319	11744	8484 
20090319	12753	801 
20090319	12844	1199 
4pm	95	2708 2751 
4pm	274	58 
4pm	895	392 
4pm	1183	5272 
4pm	1228	3789 6574 
4pm	2276	333 
4pm	2306	2543 2951 
4pm	2551	206 
4pm	2568	688 
4pm	2570	595 
4pm	3202	2432 
4pm	3526	824 1075 1089 
4pm	3592	49 
4pm	3786	8176 
4pm	3822	5285 
4pm	3957	1487 
4pm	4033	6180 
4pm	4369	227 568 
4pm	4531	71 
4pm	4865	1000 
4pm	4945	2581 
4pm	5726	6122 
4pm	5759	686 
4pm	5835	5099 
4pm	6035	4507 
4pm	6123	361 376 420 
4pm	6287	122 
4pm	6524	106 
4pm	6773	737 
4pm	6975	5276 
4pm	7127	75 
4pm	7146	477 
4pm	7956	1510 
4pm	8034	1097 
4pm	8247	156 
4pm	8361	112 165 
4pm	8578	307 324 
4pm	8923	2789 2816 
4pm	9147	678 796 854 
4pm	9345	12 42 75 
4pm	9799	480 
4pm	10218	4463 5019 
4pm	10394	777 
4pm	10586	847 
4pm	10642	2200 
4pm	10645	473 
4pm	10671	6952 7213 
4pm	11058	822 4134 6968 7009 7028 
4pm	11237	3825 
4pm	11594	238 
4pm	11851	32 
4pm	12259	474 
4pm	12529	797 
4pm	12538	12060 
4pm	12706	451 
4pm	12752	4493 
4pm	13175	861 
4pm	13235	2799 
4pm	13870	14230 
4pm	14258	33 
4pm	14287	1133 
4pm	14557	483 
4pm	14705	172 
4pm	15127	82 
4pm	15137	357 
4pm	15146	1160 
4pm	16193	161 
6623215	2154	775 
11n	12538	2480 13591 
2hs	17196	989 
535746	2627	184 
007188	6840	4666 
5400	5548	434 
5400	9349	562 
20030516	12080	32 
20080713	1111	841 857 
20080713	1595	1604 
20080713	1819	580 
20080713	3367	4599 
20080713	4233	881 
20080713	6820	1101 
20080713	6987	200 
20080713	7463	3276 
20080713	11270	1192 
20080713	12098	2147 
20080713	12909	1179 
20080713	14383	304 
20080713	16108	2512 
20080713	17081	39 
20090108	3367	5019 
20090108	3522	246 
20090108	4555	3971 
20090108	4683	120 
20090108	8471	4039 
20090108	8959	675 
20090108	9523	11 
20090108	9672	67 
20090108	9922	101 
20090108	10475	8938 
20090108	10815	212 
20090108	13859	2251 
20090108	13870	5419 
20090108	15062	1405 
20090108	16111	2971 
20090108	16328	18 
88yrold	8996	1837 
228813347237887	13468	163 
4lb	14997	186 
50states	12346	301 303 
1028206	9784	1529 
271585458	445	2023 
1575	2092	20 
50131	16779	83 556 
8002463660	13199	529 
8002463660	16310	190 
467	8379	184 
467	8765	62 
2122	1555	130 
2122	2813	188 265 
2122	9533	45 
2122	11226	480 
20050624	9361	662 
20050624	10113	129 143 
20050624	11408	237 
20050624	16091	13 
5307526357	11060	302 
0507	14782	86 
0507	16740	1170 
20140126	12506	2113 
20140126	13514	1826 
3050640	10847	2133 
4seater	2627	451 
5309027476	1228	9117 
555473	10535	385 
100pages	1084	2541 
539731	17291	7 
20130419	2245	1474 
20130419	8031	1989 2135 
20130419	14163	4 
20130419	17413	11498 
201111205325523767	8800	6801 
496	3858	136 218 
496	6646	1063 
496	17175	5540 
882	14657	160 
1435midomidi2013	6422	16743 
20san	4071	642 729 828 896 
200815	7378	1952 
33486	3056	14 
20090315	124	87 
20090315	2962	1465 
20090315	3335	257 
20090315	3536	8279 
20090315	5123	2029 
20090315	6280	1185 
20090315	7357	2935 2958 
20090315	7487	2205 
20090315	7895	2538 
20090315	8495	11501 
20090315	8544	702 
20090315	8860	1533 
20090315	9880	752 
20090315	11693	965 
20090315	12494	2598 
20090315	14701	165 
20090315	16334	5888 6158 
20090315	16366	2155 
20090315	16803	4328 
20090315	17270	2176 2408 
3518920	8353	3773 
20120510	343	8958 
20120510	842	879 
20120510	1598	8657 8704 
20120510	4162	22168 22190 22646 
20120510	4420	24 
20120510	5581	4150 
20120510	6355	2060 
20120510	8156	1200 
20120510	10494	4 36 67 
20120510	11681	5736 5767 
20120510	12549	689 787 
20120510	13344	2951 
20120510	13514	1554 
20120510	13608	2200 
20120510	16375	7199 
2000ö2001	599	524 
278	8111	2774 
278	8295	718 797 
278	16773	24 
67th	9670	205 
0310576113	8353	4046 
58pm	2645	7630 
58pm	5726	3361 
00060	329	1472 
00060	6867	1384 
2159	3666	441 
19001987	1865	76 
1ppm	17209	110 1145 
2216	11121	68 
20140521	12951	798 
20140521	13981	1189 
135308323199383	807	584 
135308323199383	14443	1120 
36219	6422	9463 
957	10687	172 
957	12194	196 
118g	8687	137 
27march2009	1236	132 
20080316	186	440 
20080316	1686	309 
20080316	2134	538 
20080316	3536	5149 
20080316	3597	20971 
20080316	3680	3565 
20080316	5441	346 
20080316	6193	534 
20080316	9323	3140 
20080316	10104	2226 
20080316	10160	1647 
20080316	11973	430 
20080316	14868	308 
20080316	15915	146 166 
20080316	16039	498 
20080316	16049	826 863 
20080316	16334	3873 
20080316	16375	1290 
20080316	17371	2578 
4in	15906	3461 
2yr	8114	86 
18k	15106	4433 
18k	16586	2162 
20071010	1379	619 
20071010	2780	0 
20071010	3816	141 
20071010	4258	238 
20071010	5404	51 
20071010	6793	79 
20071010	6969	333 
20071010	7678	2230 
20071010	8301	163 188 203 243 255 342 
20071010	8530	1916 
20071010	9353	143 
20071010	9741	290 
20071010	10125	3590 
20071010	11131	110 
20071010	11989	4070 
20071010	12126	1158 
20071010	12667	2734 
20071010	14656	649 
20071010	15818	3344 
20071010	16034	2081 
20071010	16158	427 
20071010	16334	3324 
30amfootnote	2807	2 
060316	8578	762 
752842	6640	429 
752842	10847	44 
20110616	219	974 
20110616	1211	83 105 
20110616	1638	3317 
20110616	2030	1463 
20110616	2608	70 
20110616	3718	14 
20110616	3757	1246 
20110616	4299	2343 
20110616	4608	522 534 
20110616	4968	2816 
20110616	5743	4 
20110616	7855	9094 
20110616	8860	2970 
20110616	9828	530 
20110616	11337	158 
20110616	14372	4342 4364 4384 4521 4590 
20110616	15101	601 
20110616	15906	7840 
20110616	16012	2995 
20110616	17358	4563 
ö1897	7607	3 
200mw	12838	75 
201110	1523	4849 
20100419	141	445 468 484 504 528 557 
20100419	266	2121 
20100419	1236	272 
20100419	2350	2735 
20100419	2360	261 274 
20100419	2513	817 
20100419	3522	1501 
20100419	4315	1368 
20100419	6879	1569 1622 
20100419	7187	1355 1363 1371 1379 
20100419	9866	11734 11752 11796 
20100419	11445	4 46 
20100419	12376	154 
20100419	13430	2279 
20100419	13750	1195 1294 1320 1367 1401 
20100419	15857	232 
20100419	16034	6250 
20100419	16264	4682 
20100419	16803	4800 
20100419	17362	5543 
3dsr	14485	4711 
93875	2357	1282 
1922	457	197 
1922	536	1987 
1922	766	969 
1922	1716	30 
1922	1961	2969 
1922	2496	562 
1922	2555	27 
1922	2721	906 
1922	4059	486 
1922	4985	543 
1922	5081	989 
1922	6375	490 
1922	6536	465 
1922	6552	578 
1922	6978	348 
1922	7124	58 
1922	7739	552 
1922	8926	535 
1922	10495	1181 
1922	11653	15 
1922	12656	217 
1922	13239	311 
1922	15416	53 
588	30	208 
588	7802	46 
588	8765	55 
588	15238	1358 
7cd	14021	1577 
7537555	1238	330 
7537555	7549	1391 
818	1228	7895 
818	1502	347 
818	2276	36 
818	7038	273 
818	8561	978 
818	15813	3175 
1221	7549	1805 
1221	11488	264 
1221	11528	648 
1221	12023	652 
1221	13857	137 
1221	16280	64 
1221	17178	424 
20090413	58	484 
20090413	1291	1589 
20090413	1684	117 
20090413	3071	1026 
20090413	3597	30569 
20090413	4327	3213 
20090413	5722	654 
20090413	5742	1125 
20090413	6277	1180 
20090413	7008	4142 
20090413	7357	3069 
20090413	7585	1960 
20090413	9218	287 
20090413	10236	1916 
20090413	10318	1025 
20090413	10540	293 
20090413	10815	853 
20090413	11800	982 
20090413	12078	496 
20090413	12232	392 
20090413	12316	3174 
20090413	12494	2899 
20090413	12674	5732 
20090413	12764	1756 
20090413	13154	658 
20090413	13206	946 
20090413	13252	83 
20090413	14766	2383 
20090413	15654	2680 
20090413	15737	275 
3den	589	320 
3den	4493	1959 
3den	5378	5133 
3den	14351	186 
7581250	13122	955 
644908982190273	6945	160 
386	3165	180 
386	9779	24 
386	13336	498 
20080815	3597	24949 
20080815	5175	114 
20080815	6012	226 261 
20080815	6162	1619 
20080815	10342	603 
20080815	12449	564 
20080815	13535	2080 
20080815	13914	29 
20080815	14274	2052 
20080815	15308	67 
20080815	16880	632 
22	7	64 
22	13	91 
22	19	20 
22	28	803 
22	29	205 230 
22	32	630 742 
22	35	116 
22	43	2271 4789 4961 6153 6898 
22	46	1178 
22	55	157 
22	58	445 
22	66	176 187 212 
22	82	417 
22	83	91 
22	86	1351 1353 
22	90	13 
22	95	755 1478 
22	99	72 
22	120	2763 3930 
22	141	622 
22	144	136 
22	168	671 720 1706 1943 2047 2385 2648 3090 3664 
22	175	499 503 
22	186	335 
22	199	113 
22	202	445 3717 
22	205	1011 
22	214	1300 
22	240	311 510 562 
22	246	2808 2963 3179 3314 3399 3749 3754 
22	248	1527 2762 
22	250	477 
22	251	305 
22	252	105 
22	255	142 
22	257	52 
22	264	212 
22	268	2 
22	277	324 
22	290	777 
22	291	215 
22	294	26 425 
22	297	501 1328 1553 1561 1647 1648 2302 2304 2330 
22	300	455 1302 2565 3351 
22	306	534 
22	309	662 
22	313	407 
22	315	339 
22	318	3219 
22	322	595 1125 
22	329	15361 
22	340	1577 2459 2580 3034 
22	343	1681 2593 3311 3668 6083 6768 
22	356	754 1064 1277 2455 
22	367	218 224 
22	407	1340 1436 2546 
22	411	104 
22	427	1709 2380 3858 6966 7121 8430 
22	430	179 
22	445	1968 1987 
22	488	496 
22	504	184 
22	506	2985 3152 4625 5533 
22	507	99 251 
22	525	1438 
22	531	1825 
22	538	129 699 2208 
22	549	264 1001 
22	553	281 
22	557	154 
22	564	19 
22	578	10 
22	585	3302 3330 3360 
22	586	223 
22	593	1019 1783 3621 
22	594	68 
22	597	475 
22	602	741 756 970 
22	613	190 2288 
22	622	813 
22	642	1118 1143 1212 1245 1307 1308 1386 1904 3409 3786 4116 5353 5751 5940 
22	643	19 69 
22	652	218 332 
22	656	282 537 
22	675	1610 
22	681	719 721 906 907 
22	694	188 431 893 
22	710	138 192 269 471 522 
22	715	349 
22	733	126 
22	741	838 1033 
22	748	193 472 541 937 2410 2857 
22	749	380 
22	751	4 
22	781	228 
22	786	178 
22	787	261 956 
22	793	1568 
22	800	222 
22	807	2699 3651 4552 5260 5600 
22	815	4604 4867 
22	832	1442 
22	841	40 
22	851	151 
22	876	411 
22	880	988 
22	881	355 
22	882	169 557 810 
22	883	1522 1868 2028 
22	885	830 2242 
22	887	1221 1414 1450 1618 1968 2640 2902 3498 
22	893	1246 
22	894	112 
22	907	935 1281 2379 
22	910	385 450 593 1094 
22	915	819 
22	921	4 21 60 65 69 75 80 86 100 111 119 125 133 141 145 160 167 175 181 193 197 204 208 219 223 230 236 243 247 251 257 261 265 271 280 291 298 305 314 323 330 341 346 351 359 363 373 378 385 396 402 408 413 419 426 431 439 444 450 456 461 466 473 479 485 492 497 503 512 519 525 531 536 545 556 569 577 582 589 596 603 610 617 624 632 640 647 664 670 676 684 690 695 706 725 741 757 773 794 808 828 845 866 882 899 907 928 940 957 971 987 1001 1015 1029 1046 1063 1078 1090 1105 1116 1121 1127 1132 1138 1146 1151 1156 1160 1166 1176 1183 1189 1199 1205 1209 1216 1227 1240 1244 1248 1252 1257 1261 1265 1269 1278 1289 1294 1300 1305 1310 1319 1325 1331 1340 1345 1350 1356 1363 1367 1371 1375 1379 1383 1389 1395 1399 1407 1413 1418 1422 1427 1432 1440 1447 1451 1455 1459 1463 1470 1477 1481 1485 1490 1494 1498 1502 1510 1514 1518 1527 1531 
22	923	1095 
22	931	111 130 
22	945	32 
22	967	573 
22	968	316 399 
22	973	61 89 273 798 
22	979	3169 
22	996	132 284 288 
22	1007	29 193 
22	1017	493 506 
22	1018	191 
22	1021	255 2413 4385 
22	1022	738 1492 
22	1062	129 
22	1065	567 1474 
22	1068	652 
22	1084	2422 2603 
22	1095	73 231 1187 3483 
22	1109	1004 
22	1119	1 39 95 210 
22	1126	323 339 341 360 594 
22	1127	1169 1171 2126 2732 
22	1128	5 
22	1134	18 
22	1138	202 
22	1152	1664 
22	1159	204 273 329 1013 
22	1160	141 
22	1168	673 
22	1171	429 1505 
22	1183	1640 1744 1851 3216 
22	1185	19 
22	1191	359 
22	1192	1076 1911 
22	1201	27 
22	1203	246 
22	1204	383 490 2939 
22	1225	1213 1748 
22	1228	2515 8644 
22	1245	183 623 722 1638 
22	1277	203 
22	1282	345 614 774 1137 
22	1286	52 1551 1761 
22	1291	884 1010 1592 
22	1296	243 335 502 803 
22	1298	133 
22	1309	251 
22	1310	427 
22	1321	443 
22	1322	95 
22	1328	673 
22	1334	120 138 139 
22	1336	650 
22	1337	631 1419 3522 4850 4932 
22	1345	814 1216 
22	1349	228 
22	1371	230 
22	1376	15 
22	1378	121 123 
22	1379	93 94 107 119 908 
22	1390	1466 3205 3244 3758 3860 4974 5693 6860 7981 8500 
22	1403	79 
